farm_id,region,farm_size_ha,fertilizer_kg,labour_hours,livestock_units,crop_yield_tonnes,income_local,ghg_tonnes,log_yield,log_farm_size,log_fertilizer,log_labour,log_ghg
102,South,15.442996822422343,71.48094553232642,97.32463376492875,8,63.67666046821869,9751.705410123417,10.918057786301075,4.153818097764914,2.7371556204791605,4.2694309181322,4.578052130478175,2.390418096100741
103,West,13.783374753634869,45.7724741396843,141.29210064999702,6,38.821515974141505,8310.859315291842,18.12531792722829,3.6589746283473,2.6234631378975495,3.8236829091295172,4.950829383315273,2.8973097413994955
104,North,17.33546589441545,142.64427537334265,71.89532145501815,6,70.97460835213309,14542.781586482311,10.511757422095299,4.262322184233674,2.8527544547155785,4.960353946278319,4.2752111924432,2.3524943851912994
105,North,38.61898578430384,43.45918300382258,365.6391442234326,3,83.42796811973645,18682.18129604374,8.421537087592707,4.423983602305252,3.653744015244445,3.7718221758440036,5.9016469022934155,2.1307923635642823
106,West,12.457769027893727,5.355298179294682,128.79516248031183,5,22.80637978888281,6596.904880174754,5.615935324372533,3.1270403121212724,2.522344446596971,1.6780863847574747,4.8582232545822475,1.7256081503417644
107,West,28.66809357164218,17.15730162891336,200.16430999344698,2,51.09976956984175,13262.034524841776,3.7783850275870368,3.9337799878030477,3.355784782101586,2.8424238339627736,5.299138579227817,1.3292966769588037
108,North,24.07207561073501,50.23259049595789,121.62935603441976,6,79.79234102676203,17196.45020922447,8.85897002911519,4.3794275227414206,3.1810524803470304,3.916664029116936,4.800978355152955,2.181430508323957
109,North,44.539506352820936,111.39426785706647,188.99302289133368,12,122.43814707549772,25748.17406976555,18.765308417793488,4.807605980636156,3.796376578535223,4.713075870667208,5.241710098459364,2.9320098682522637
110,South,11.294525077185078,105.03694230845507,176.82276362175136,6,58.117872672881916,11272.20028411405,13.72561273512648,4.0624732357073885,2.4243181018633235,4.654312119788427,5.175147895432214,2.619263630124155
111,South,16.346963914704247,35.81812730448209,312.7955469751143,7,56.38694213611499,10630.456597131295,7.242014185455919,4.032237609289254,2.7940421868098686,3.578454114542321,5.745549772556761,1.9798993701175485
112,West,12.41325080630072,61.05936030330699,81.70483340329517,11,51.444331699093574,10023.037488129234,23.922528561588294,3.9405002851533197,2.5187645154614646,4.1118465107255995,4.4031131604991005,3.1748206325921187
113,South,39.73046968626229,39.14915549820891,76.50017011928387,6,63.10444762664966,14478.778461513852,5.598083368522779,4.144791252430063,3.6821183917113807,3.6673788512771806,4.337292964611506,1.7224242835373489
114,North,70.40360098920377,27.697118812885936,178.77785695803703,9,94.06499310884742,21114.318800106248,8.281851706190766,4.543985959403615,4.254244412270685,3.321328393808227,5.186144012553725,2.1140665794077402
115,East,30.179189785007242,122.16115980207954,128.62594000304372,6,84.39042642625083,17318.8610720431,6.99202315464991,4.4354539641995405,3.407152606889454,4.8053411549884215,4.856908502217257,1.9447699499395574
116,South,34.29452350466279,133.4361265840978,122.24220792751491,5,83.87613003909611,18547.837152954842,9.519227483260329,4.429341068096421,3.5349856768370564,4.893622910791785,4.806004387489342,2.253313698794349
117,South,13.4353437525273,30.538117392804658,104.213310611621,5,45.020076298278475,9287.327337111828,7.188910255783274,3.807108530241221,2.5978888280838066,3.418975653908907,4.646439862155524,1.972539596377184
118,North,43.032209482601395,63.835178036574,163.53402138000757,9,95.73881114332552,21150.96473652573,15.863180102897225,4.561623766332695,3.7619488930247504,4.156304418280315,5.097021050526195,2.764000707008542
119,West,11.904434613848418,23.548418076924953,100.90500768424253,9,33.28613308114368,7214.011696411859,10.785991860757544,3.505140886268171,2.4769109873241666,3.1590586452518683,4.6141795562989145,2.3782482423029894
120,North,20.3392223512504,68.79844310191348,87.11194340568996,8,69.54283667003752,8944.288259976654,7.769793068751445,4.2419429176666075,3.0125511574043027,4.231181115350598,4.4671939973705985,2.050243531946595
121,North,13.511026763371214,86.34366122876683,139.07826869846753,5,67.82335964425312,11373.100131202555,12.19560745386625,4.216906673132783,2.6035061493337697,4.458335394008988,4.935036858819928,2.501075842142471
122,East,16.738567946103114,79.90788145042256,39.56924949553429,6,49.34244251844645,8156.281431068064,7.792520155688864,3.8987846136952813,2.8177155145742194,4.380874489339555,3.678052288715932,2.053164319205752
123,South,28.053033547623798,148.20166627013487,85.2414090444085,7,68.26208393404534,13660.1196638777,8.839718905997014,4.2233544723715495,3.3340967739865226,4.998573956187005,4.445487337412991,2.1792550781798474
124,North,46.02304194556588,70.95761571947986,162.24959602124252,3,88.22126904215594,19653.37023276251,7.0455395211121,4.479848079544493,3.8291421829347563,4.262082737091271,5.089135865727433,1.952394724549269
125,East,10.22397759107049,64.69385739764299,212.212238429265,4,55.60133262208044,10756.261480579926,8.111617814328024,4.018207168992338,2.3247357058360723,4.169666257241568,5.357586898547266,2.093297332120606
126,South,12.59421487155064,97.71222104350947,128.29138824288026,4,61.4529506406698,12981.737109594496,8.816536563575054,4.118271851794496,2.533237571343163,4.582026638672316,4.854304147333578,2.1766291130329978
127,South,23.091487131507193,47.34316362128831,111.82501979541094,6,60.899834747430326,13829.180949244175,4.959345611525903,4.109230461205279,3.139464027161088,3.8574224295100947,4.7169353263402325,1.601273798872791
128,South,19.33819965840581,30.279392969380545,90.70701107214784,7,50.095553615725386,8174.42868411581,6.754033710832535,3.9139322539671664,2.962082396674817,3.41046738112195,4.507634653716298,1.9101399131905605
129,North,24.29099811438824,18.904835932593357,162.03281929496436,5,46.676075636479986,10767.79407042594,4.03500579124645,3.8432317344001703,3.190105833746142,2.939417758785976,5.087798902954678,1.3950077369740295
130,West,13.121162359404275,68.82738591129852,117.44497461598691,6,50.45835794052809,12205.73854278417,7.162227205805009,3.921148400878582,2.5742263740584743,4.231601716774317,4.765969922756452,1.9688209948659883
131,South,14.362686971783184,12.357637455458956,71.6089495964719,9,39.64468965624521,11372.808464111607,13.710042925901073,3.67995700862575,2.664633661142929,2.514274289378786,4.271220060519588,2.6181286245613764
132,South,10.89287566643608,73.73823707657864,254.15279036287734,3,65.24843716309182,15064.606984701531,6.5674922804831075,4.178202094392463,2.3881089669560414,4.300521485232157,5.537935623029482,1.8821320671650827
133,North,26.321455742345318,50.047029753103274,308.33307166067914,7,88.97212356091774,22038.13849066827,8.952386789523597,4.488323102252352,3.2703844142872347,3.912963158407868,5.731180600175888,2.1919201771275665
134,South,14.399692681059742,49.014501463312996,319.56366238204066,6,52.65132623200881,10458.166093850727,6.737602809744348,3.9636914278545423,2.6672068647611464,3.8921162025574647,5.766956510250511,1.9077041954499507
135,South,29.76168534900076,195.49725897540787,224.55549444675898,9,108.29446221555486,26000.019939460675,19.42953013830335,4.684854018955848,3.3932218397122287,5.275546358740982,5.414122867935168,2.9667940808171456
136,West,30.66703719801863,14.952539142224506,142.53792859729725,8,41.96147280374803,8951.945583733317,10.34714861465407,3.736751883096752,3.423188370852023,2.7048811277043914,4.959608129887996,2.3367109855866484
137,South,22.971101558313407,17.57293107849117,165.72564717904734,5,39.29857741581533,7152.157125886297,5.104547875341478,3.671188320149193,3.134236971942664,2.8663597111934758,5.110333693258146,1.6301318826291793
138,East,41.84860191354187,15.025955763092789,90.3423931304745,4,53.09182851802403,12023.156946273866,3.8912680156167756,3.972023027856382,3.734058389293629,2.709779089918463,4.503606820139871,1.3587350725391987
139,South,31.429822828930593,36.69900175167412,48.89411202484356,5,48.366591934684486,11897.478311376088,7.089443136617841,3.8788093261074925,3.4477572137885164,3.6027495544637285,3.8896569807412353,1.9586067953745143
140,West,44.93075890820834,48.99192372584979,88.62885425871866,8,58.82852153116014,10458.211765968701,10.787381827594723,4.074626797354726,3.8051226138410064,3.891655462604568,4.4844574734267475,2.3783771017812687
141,East,12.682878548724853,164.2960582934243,36.082911720790214,3,50.55552382810324,13485.358381065613,3.942434148428129,3.9230722140385543,2.5402529381287637,5.101670033845054,3.5858193937339458,1.3717983367169875
142,North,36.41509477602278,16.0685474728605,135.37320682797227,6,62.36216258736672,15003.514963680245,8.656530071220505,4.132958722667275,3.5949833803308544,2.7768637881633227,4.908035459272003,2.1583139576622434
143,South,24.447382717475374,12.999140870727844,146.74696800264238,10,42.35895370763048,9547.894015099186,8.63715778397486,3.746179820419432,3.1965231638709892,2.5648832684106146,4.988709797524696,2.1560735685085977
